2026/08/24 15:47:39.897, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 377, 46068, 0, 30.04
2026/08/24 15:47:40.102, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 378, 46068, 0, 29.99
2026/08/24 15:47:40.303, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 647, 46068, 0, 34.32
2026/08/24 15:47:40.503, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 647, 46068, 5, 42.25
2026/08/24 15:47:40.704, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 647, 46068, 0, 50.45
2026/08/24 15:47:40.904, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 647, 46068, 0, 58.42
2026/08/24 15:47:41.104, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 647, 46068, 0, 66.37
2026/08/24 15:47:41.304, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 647, 46068, 3, 74.35
2026/08/24 15:47:41.504, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 647, 46068, 3, 73.82
2026/08/24 15:47:41.705, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 3, 73.86
2026/08/24 15:47:41.905, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 63, 74.48
2026/08/24 15:47:42.105, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 92, 75.54
2026/08/24 15:47:42.305, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 88, 76.72
2026/08/24 15:47:42.505, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 78, 77.66
2026/08/24 15:47:42.706, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 83, 78.48
2026/08/24 15:47:42.906, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 81, 78.86
2026/08/24 15:47:43.106, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 83, 78.78
2026/08/24 15:47:43.306, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 93, 78.37
2026/08/24 15:47:43.506, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 18173, 46068, 15, 77.48
2026/08/24 15:47:43.707, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 21363, 46068, 0, 76.68
2026/08/24 15:47:43.907, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 21395, 46068, 6, 76.43
2026/08/24 15:47:44.107, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 21395, 46068, 0, 75.60
2026/08/24 15:47:44.307, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 21405, 46068, 0, 81.58
2026/08/24 15:47:44.507, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 21405, 46068, 0, 81.21
2026/08/24 15:47:44.708, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 21405, 46068, 0, 81.20
2026/08/24 15:47:44.908, 0, GPU-6b025683-fd99-98a0-348b-9de57bcc123d, NVIDIA A40, 580.95.05, 687, 46068, 0, 80.70
