origin/chatgpt/all-paper-consolidation-20260828	papers/publication_closure/ALL_PAPER_CONSOLIDATION_STATUS_2026-08-28.json	ABSENT_ON_MAIN
origin/chatgpt/all-paper-consolidation-20260828	papers/publication_closure/ALL_PAPER_CONSOLIDATION_STATUS_2026-08-28.md	ABSENT_ON_MAIN
origin/chatgpt/all-paper-consolidation-20260828	papers/publication_closure/CODEX_CLAUDE_CONSOLIDATION_RECEIPT_2026-08-28.json	ABSENT_ON_MAIN
origin/chatgpt/all-paper-consolidation-authoritative-20260828	papers/orion-02-fiberguard-finite-fibre/rounds/r23-density-backoff-revival/ORION02_REVIVAL_ATTEMPT_LEDGER_V1.jsonl	e0a4e46f14a64bba87d97749924d37f2968786b1
origin/chatgpt/all-paper-consolidation-authoritative-20260828	papers/orion-18-epistemic-authority-autonomous-science/CONTENT_MANIFEST_V2.json	a87c1c42bc4c7b372ad571b51a810db0c49c8528
origin/chatgpt/all-paper-consolidation-authoritative-20260828	papers/orion-18-epistemic-authority-autonomous-science/content_binding_v2/SHA256SUMS	82f64d8d30914c503bd99ba2379ff73c70d794b0
origin/chatgpt/all-paper-consolidation-authoritative-20260828	papers/orion-learning-machine/PUBLICATION_MANIFEST_SHA256.txt	8adf0d277ce95a2add8a58602b9dedd8e83be3ea
origin/chatgpt/all-paper-consolidation-authoritative-20260828	papers/publication_closure/ALL_PAPER_CONSOLIDATION_STATUS_2026-08-28.json	ABSENT_ON_MAIN
origin/chatgpt/all-paper-consolidation-authoritative-20260828	papers/publication_closure/ALL_PAPER_CONSOLIDATION_STATUS_2026-08-28.md	ABSENT_ON_MAIN
origin/chatgpt/all-paper-consolidation-authoritative-20260828	papers/publication_closure/CODEX_CLAUDE_CONSOLIDATION_RECEIPT_2026-08-28.json	ABSENT_ON_MAIN
origin/chatgpt/all-paper-consolidation-final-20260828	papers/orion-02-fiberguard-finite-fibre/rounds/r23-density-backoff-revival/ORION02_REVIVAL_ATTEMPT_LEDGER_V1.jsonl	e0a4e46f14a64bba87d97749924d37f2968786b1
origin/chatgpt/all-paper-consolidation-final-20260828	papers/orion-18-epistemic-authority-autonomous-science/CONTENT_MANIFEST_V2.json	a87c1c42bc4c7b372ad571b51a810db0c49c8528
origin/chatgpt/all-paper-consolidation-final-20260828	papers/orion-18-epistemic-authority-autonomous-science/content_binding_v2/SHA256SUMS	82f64d8d30914c503bd99ba2379ff73c70d794b0
origin/chatgpt/all-paper-consolidation-final-20260828	papers/orion-learning-machine/PUBLICATION_MANIFEST_SHA256.txt	8adf0d277ce95a2add8a58602b9dedd8e83be3ea
