2026/08/24 14:11:59.987, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1668, 46068, 0, 29.74
2026/08/24 14:12:00.193, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1668, 46068, 0, 29.73
2026/08/24 14:12:00.393, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1668, 46068, 0, 29.73
2026/08/24 14:12:00.594, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1668, 46068, 0, 29.74
2026/08/24 14:12:00.794, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1668, 46068, 0, 29.74
2026/08/24 14:12:00.996, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1664, 46068, 0, 29.83
2026/08/24 14:12:01.197, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1664, 46068, 0, 36.32
2026/08/24 14:12:01.407, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1681, 46068, 6, 44.25
2026/08/24 14:12:01.608, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1664, 46068, 3, 52.84
2026/08/24 14:12:01.808, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1664, 46068, 0, 60.99
2026/08/24 14:12:02.009, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1934, 46068, 0, 68.62
2026/08/24 14:12:02.209, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1934, 46068, 0, 73.61
2026/08/24 14:12:02.409, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1934, 46068, 0, 73.49
2026/08/24 14:12:02.609, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1934, 46068, 0, 72.93
2026/08/24 14:12:02.810, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1934, 46068, 0, 72.16
2026/08/24 14:12:03.010, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 1934, 46068, 0, 72.20
2026/08/24 14:12:03.210, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 19460, 46068, 0, 72.12
2026/08/24 14:12:03.411, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 19460, 46068, 29, 72.56
2026/08/24 14:12:03.611, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 19460, 46068, 30, 73.00
2026/08/24 14:12:03.811, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 19460, 46068, 30, 73.47
2026/08/24 14:12:04.011, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 19460, 46068, 31, 73.99
2026/08/24 14:12:04.212, 0, GPU-f35f8ed1-f2a1-2ae4-b9b1-d96fff2203d0, NVIDIA A40, 580.95.05, 19460, 46068, 29, 74.43
