2026/08/24 14:55:57.690, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1255, 46068, 0, 21.42
2026/08/24 14:55:57.896, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1258, 46068, 0, 21.42
2026/08/24 14:55:58.096, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1525, 46068, 0, 25.78
2026/08/24 14:55:58.296, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1525, 46068, 0, 37.91
2026/08/24 14:55:58.497, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1525, 46068, 0, 43.02
2026/08/24 14:55:58.697, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1525, 46068, 0, 46.77
2026/08/24 14:55:58.897, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1525, 46068, 0, 49.63
2026/08/24 14:55:59.097, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 1525, 46068, 0, 70.86
2026/08/24 14:55:59.298, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 19051, 46068, 0, 71.39
2026/08/24 14:55:59.498, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 19051, 46068, 41, 72.16
2026/08/24 14:55:59.698, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 19051, 46068, 42, 72.82
2026/08/24 14:55:59.899, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 19051, 46068, 43, 73.54
2026/08/24 14:56:00.099, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 19051, 46068, 43, 74.23
2026/08/24 14:56:00.299, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 19051, 46068, 43, 74.90
2026/08/24 14:56:00.500, 0, GPU-06bb5356-4a6f-8c40-d27d-a0de37505a16, NVIDIA A40, 580.95.05, 19051, 46068, 43, 75.00
